person_id,description
1020,"male, checkered short-sleeve shirt, dark shorts, sandals, no visible accessories, no glasses, no hat"
1021,"female, sleeveless top, white, pleated skirt, olive green, barefoot, shoulder bag, patterned, no glasses, no hat"
1022,"male, white t-shirt, dark blue shorts, dark brown shoes, black shoulder bag"
1023,"female, green short-sleeved top, black capri pants, brown flat sandals, beige shoulder bag"
1024,"female, red, short-sleeved dress, red, high-heeled sandals, black handbag"
1025,"male, white long-sleeved shirt, blue shorts, black shoes, black shoulder bag, no visible glasses, no visible hat"
1026,"female, long-sleeved top, light blue, shorts, black, sandals, shoulder bag, dark hair, no glasses, no hat, no backpack"
1027,"male, checkered shirt, blue jeans, sneakers, backpack"
1028,"female, striped short-sleeve top, light blue and white stripes, green shorts, white sneakers, black shoulder bag, no glasses, no hat"
1029,"female, dress, dark blue with white floral pattern, flat sandals, shoulder bag, no glasses, no hat"
1030,"female, black short-sleeved top, patterned long skirt, black flat shoes, pink shoulder bag, no visible glasses, no visible hat"
1031,"male, short-sleeved polo shirt, blue, dark gray trousers, white sneakers, glasses"
1032,"female, black short-sleeved top, black pants, black sneakers, teal shoulder bag, dark hair, no visible glasses, no visible hat, no visible backpack"
1033,"female, green short-sleeved top, black skirt, black tights, dark-colored flat shoes, black handbag"
1034,"female, light green jacket, patterned skirt, black heels, black handbag"
1035,"female, dress, multicolored pattern with shades of purple, pink, and green, heels, no visible accessories, no glasses, no hat"
1036,"female, black short-sleeved top, black wide-leg pants, black heels, shoulder bag, no visible glasses, no visible hat"
1037,"male, dark blue short-sleeved shirt, dark pants, white sneakers, no visible accessories, no hat, no glasses, no backpack"
1038,"male, short-sleeved shirt, light-colored, dark trousers, dark shoes, dark cap, shoulder bag"
1039,"female, white short-sleeved shirt, dark brown wide-leg pants, dark brown flat shoes, long dark hair, no visible accessories, no backpack, no glasses, no hat"
1040,"male, light blue short-sleeved shirt, dark pants, dark shoes, no visible accessories, no backpack, no glasses, no hat"
1041,"male, black short-sleeved shirt, black trousers, dark-colored shoes, carrying a black briefcase, no visible backpack, no visible glasses, no visible hat"
1042,"male, short-sleeved shirt, light blue, shorts, dark blue, shoes, lanyard, ID card"
1043,"male, short-sleeved shirt, light blue, dark trousers, dark shoes, no visible accessories, no hat, no glasses, no backpack"
1044,"female, sleeveless vest, denim shorts, barefoot, backpack, no glasses, no hat"
1045,"male, white short-sleeved shirt, dark gray trousers, dark shoes, carrying a dark briefcase, no visible glasses, no visible hat, no visible backpack"
1046,"male, black t-shirt, black trousers, dark-colored shoes, carrying a black briefcase or bag, no visible accessories or headwear, short dark hair"
1047,"male, short-sleeved shirt, light blue, khaki pants, dark shoes, carrying black briefcase, no visible glasses, no visible hat, no visible backpack"
1048,"female, short-sleeved shirt, black and white pattern, black pants, black shoes, black handbag, black hat"
1049,"male, blue t-shirt, black pants, red shoes, no visible accessories, no hat, no glasses, no backpack"
1050,"male, blue t-shirt, dark green shorts, dark sneakers, backpack, glasses"
1051,"female, plaid dress, dark blue and white, flat shoes, blue shoulder bag"
1052,"male, white t-shirt, dark gray and white checkered shorts, brown sandals, no visible accessories, no hat, no glasses, no backpack"
1053,"female, white short-sleeved shirt, beige capri pants, dark sandals, brown shoulder bag"
1054,"male, light green short-sleeved button-up shirt, dark gray shorts, brown shoes, no visible accessories, no hat, no glasses, no backpack"
1055,"female, black short-sleeved top, light beige loose-fitting pants, dark-colored flat shoes, no visible accessories, no glasses, no hat, no backpack"
1056,"male, blue short-sleeved shirt, dark shorts, white slip-on shoes, blue shoulder bag, glasses"
1057,"male, t-shirt, dark blue, shorts, light gray, sneakers, white, cap, no glasses, no backpack"
1058,"female, long-sleeved top, blue, capri pants, blue, flat shoes, shoulder bag, no glasses, no hat"
1059,"male, red short-sleeved t-shirt, gray shorts, white sneakers, black backpack, no visible glasses, no visible hat"
1060,"female, white short-sleeved top, maroon shorts, white sneakers, long dark hair, no visible backpack, no visible glasses, no visible hat"
1061,"female, white t-shirt, dark shorts, flip-flops, long dark hair, no visible accessories"
1062,"female, short-sleeved top, light gray, patterned skirt, white, flat sandals, shoulder bag, light beige"
1063,"female, white short-sleeved top, dark blue denim capri pants, white sneakers, teal shoulder bag, no visible glasses, no visible hat"
1064,"male, red t-shirt, olive green shorts, white socks, dark-colored sneakers, no visible backpack, no visible glasses, no visible hat"
1065,"female, plaid shirt, light gray pants, white sneakers, glasses, no visible backpack, no visible hat"
1066,"male, short-sleeved t-shirt, light gray, shorts, light gray, flip-flops, no visible accessories, no glasses, no hat"
1067,"female, sleeveless top, black, shorts, black, barefoot, no visible accessories"
1068,"male, t-shirt, red shorts, sneakers, glasses, no backpack, no hat"
1069,"female, short-sleeved top, light gray with white pattern, black shorts, white flat shoes, pink handbag, no visible backpack, no visible glasses, no visible hat"
1070,"male, yellow t-shirt, light gray shorts, dark sandals, gray backpack"
1071,"female, red patterned dress, black shoulder bag, light-colored sandals, no visible glasses, no visible hat"
1072,"female, green sleeveless top, black capri pants, green socks, black athletic shoes, dark hair, no visible backpack, no visible glasses, no visible hat"
1073,"female, light gray sleeveless dress, dark sandals, no visible accessories, long dark hair"
1074,"female, light gray patterned dress, beige hat, black high heels, white shoulder bag, dark hair, no glasses, no backpack"
1075,"male, white t-shirt with green graphic, dark pants, gray sneakers, no visible accessories, short dark hair"
1076,"female, white short-sleeved t-shirt, dark green shorts, white sneakers, no visible accessories, no backpack, no glasses, no hat"
1077,"male, white t-shirt, black shorts, sandals, green shoulder bag"
1078,"female, white t-shirt, white shorts, yellow shoes, no visible accessories"
1079,"female, yellow t-shirt, gray pants, flip-flops, black shoulder bag"
1080,"male, short-sleeved polo shirt, gray, jeans, brown shoes, carrying dark briefcase, no visible accessories, no glasses, no hat"
1081,"female, sleeveless top, white with black floral pattern, capri pants, black, sneakers, backpack, glasses, hat"
1082,"male, short-sleeved polo shirt, light gray, loose-fitting pants, dark gray, sneakers, no visible accessories, no hat, no glasses, no backpack"
1083,"female, pink dress, pink dress, pink dress, pink dress, black flat shoes, black flat shoes, black flat shoes, black flat shoes, no visible backpack, no visible glasses, no visible hat"
1084,"male, t-shirt, purple, shorts, dark, sneakers, backpack, dark, no glasses, no hat"
1085,"female, yellow sleeveless top, white shorts, brown flat shoes, dark sunglasses, patterned shoulder bag"
1086,"male, white short-sleeved shirt, dark pants, dark sneakers, black backpack, no visible glasses, no visible hat"
1087,"female, white t-shirt, olive green shorts, brown shoes, no visible backpack, no visible glasses, no visible hat"
1088,"female, pink sleeveless top, pink shorts, sandals, pink hair accessory"
1089,"female, white short-sleeved top, green pleated skirt, brown flat shoes, dark hair in ponytail, no visible glasses, no visible backpack, no visible hat"
1090,"male, short-sleeved shirt, floral pattern, black shorts, athletic sneakers, no visible backpack, no visible glasses, no visible hat"
1091,"male, red short-sleeved t-shirt, beige knee-length shorts, gray slip-on shoes, no visible accessories, no glasses, no hat, no backpack"
1092,"female, sleeveless top, maroon, skirt, white lace trim, black leggings, pink slippers, glasses, short dark hair, no backpack, no hat"
1093,"female, red short-sleeved t-shirt, beige cargo pants, sandals, glasses, black shoulder bag"
1094,"male, white t-shirt, dark shorts, flip-flops, no visible backpack, no visible glasses, no visible hat"
1095,"female, white t-shirt, dark blue shorts, barefoot, no visible accessories, no glasses, no hat, no backpack"
1096,"female, red short-sleeved top, patterned black and white skirt, blue denim shorts, flip-flops, white face mask, black shoulder bag, dark hair in ponytail, no visible glasses or hat"
1097,"female, purple short-sleeved top, black shorts, green sneakers, black shoulder bag, long dark hair, no visible glasses or hat"
1098,"male, red polo shirt with white collar and white trim on sleeves, dark gray or black trousers, light gray or white sneakers, no visible backpack, no visible glasses, no visible hat"
1099,"female, light gray open jacket, orange tank top, dark gray capri pants, white sneakers, no visible accessories, no visible glasses, no visible hat"
1100,"female, green short-sleeved top, dark blue jeans, white sneakers, blue backpack, hair tied back, no visible glasses or hat"
1101,"male, light blue short-sleeved shirt, dark blue jeans, dark brown shoes, lanyard with white ID card, no backpack, no glasses, no hat"
1102,"female, short-sleeved top, black, black pants, white sneakers with black accents, shoulder bag, no visible glasses, no visible hat, no visible backpack"
1103,"female, white short-sleeved shirt, blue jeans, brown shoes, blue shoulder bag, no visible glasses or hat"
1104,"male, blue short-sleeved shirt, dark gray pants, dark shoes, glasses, lanyard with badge, carrying a black shoulder bag"
1105,"female, black short-sleeved top, black shorts, white sandals, no visible accessories, no glasses, no hat, no backpack"
1106,"female, short-sleeved top, black, skirt, black, sandals, hat, umbrella"
1107,"female, light pink long-sleeved top, blue jeans, flat shoes, shoulder bag"
1108,"male, t-shirt, teal, cargo pants, green, sandals, backpack, dark blue with white pattern, no glasses, no hat"
